time,time1,width,height,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_cmd,curv1,curv1_l/r_qin,curv1_l/r_qin_atan,,curv6,curv6_l/r_qin,curv6_l/r_qin_atan,angle
,,,,,image/196.jpg,0.00091651,,,,,7.66E-05,0.020823149,0.02082014,,-6.31E-05,-0.017155784,-0.017154101,0.00091651
,,,,,image/197.jpg,-0.005116669,,,,,-6.31E-05,-0.017155784,-0.017154101,,-1.22E-05,-0.003312587,-0.003312575,-0.005116669
,,,,,image/198.jpg,0.004186249,,,,,-1.22E-05,-0.003312587,-0.003312575,,7.38E-05,0.02006026,0.02005757,0.004186249
,,,,,image/199.jpg,0.013516616,,,,,7.38E-05,0.02006026,0.02005757,,0.000125173,0.034022012,0.034008894,0.013516616
,,,,,image/200.jpg,0.025037228,,,,,0.000125173,0.034022012,0.034008894,,0.000243696,0.066236628,0.066140016,0.025037228
,,,,,image/201.jpg,0.03648435,,,,,0.000243696,0.066236628,0.066140016,,0.000294213,0.079967191,0.079797386,0.03648435
,,,,,image/202.jpg,0.039072401,,,,,0.000294213,0.079967191,0.079797386,,0.000281979,0.076641757,0.07649222,0.039072401
,,,,,image/203.jpg,0.036850928,,,,,0.000281979,0.076641757,0.07649222,,0.000261334,0.071030589,0.070911492,0.036850928
,,,,,image/204.jpg,0.029467863,,,,,0.000261334,0.071030589,0.070911492,,0.000172901,0.046994511,0.046959961,0.029467863
,,,,,image/205.jpg,0.023701734,,,,,0.000172901,0.046994511,0.046959961,,0.000176172,0.04788352,0.047846974,0.023701734
,,,,,image/206.jpg,0.028128142,,,,,0.000176172,0.04788352,0.047846974,,0.000238248,0.064755882,0.064665595,0.028128142
,,,,,image/207.jpg,0.029374061,,,,,0.000238248,0.064755882,0.064665595,,0.000194554,0.052879856,0.052830649,0.029374061
,,,,,image/208.jpg,0.026637842,,,,,0.000194554,0.052879856,0.052830649,,0.000197838,0.053772456,0.053720718,0.026637842
,,,,,image/209.jpg,0.028920696,,,,,0.000197838,0.053772456,0.053720718,,0.000228262,0.062041485,0.061962066,0.028920696
,,,,,image/210.jpg,0.037350017,,,,,0.000228262,0.062041485,0.061962066,,0.000322522,0.087661519,0.087438002,0.037350017
,,,,,image/211.jpg,0.035532962,,,,,0.000322522,0.087661519,0.087438002,,0.000201429,0.054748447,0.054693844,0.035532962
,,,,,image/212.jpg,0.019565197,,,,,0.000201429,0.054748447,0.054693844,,8.67E-05,0.023571309,0.023566945,0.019565197
,,,,,image/213.jpg,0.021658983,,,,,8.67E-05,0.023571309,0.023566945,,0.00023235,0.063152743,0.063068987,0.021658983
,,,,,image/214.jpg,0.034222167,,,,,0.00023235,0.063152743,0.063068987,,0.00027209,0.073954064,0.073819682,0.034222167
,,,,,image/215.jpg,0.042847756,,,,,0.00027209,0.073954064,0.073819682,,0.000360126,0.097882158,0.097571343,0.042847756
,,,,,image/216.jpg,0.028991736,,,,,0.000360126,0.097882158,0.097571343,,6.77E-05,0.018397675,0.0183956,0.028991736
,,,,,image/217.jpg,0.003430965,,,,,6.77E-05,0.018397675,0.0183956,,-1.72E-05,-0.004671775,-0.004671741,0.003430965
,,,,,image/218.jpg,0.005160842,,,,,-1.72E-05,-0.004671775,-0.004671741,,9.32E-05,0.02532052,0.025315111,0.005160842
,,,,,image/219.jpg,0.03334911,,,,,9.32E-05,0.02532052,0.025315111,,0.000399206,0.108504157,0.108081327,0.03334911
,,,,,image/220.jpg,0.054000276,,,,,0.000399206,0.108504157,0.108081327,,0.000398605,0.108340706,0.107919776,0.054000276
,,,,,image/221.jpg,0.057033099,,,,,0.000398605,0.108340706,0.107919776,,0.000444426,0.120795054,0.12021262,0.057033099
,,,,,image/222.jpg,0.064304028,,,,,0.000444426,0.120795054,0.12021262,,0.000507238,0.137867161,0.137003492,0.064304028
,,,,,image/223.jpg,0.053602617,,,,,0.000507238,0.137867161,0.137003492,,0.000285364,0.07756195,0.077406975,0.053602617
,,,,,image/224.jpg,0.025157756,,,,,0.000285364,0.07756195,0.077406975,,8.55E-05,0.023228225,0.023224049,0.025157756
,,,,,image/225.jpg,0.018478684,,,,,8.55E-05,0.023228225,0.023224049,,0.00018666,0.05073415,0.050690688,0.018478684
,,,,,image/226.jpg,0.036723856,,,,,0.00018666,0.05073415,0.050690688,,0.00035505,0.096502644,0.096204738,0.036723856
,,,,,image/227.jpg,0.03940011,,,,,0.00035505,0.096502644,0.096204738,,0.00022617,0.061472959,0.0613957,0.03940011
,,,,,image/228.jpg,0.028639858,,,,,0.00022617,0.061472959,0.0613957,,0.000195783,0.053213874,0.05316373,0.028639858
,,,,,image/229.jpg,0.030331793,,,,,0.000195783,0.053213874,0.05316373,,0.000251174,0.068269204,0.06816344,0.030331793
,,,,,image/230.jpg,0.046625797,,,,,0.000251174,0.068269204,0.06816344,,0.000437437,0.118895282,0.118339749,0.046625797
,,,,,image/231.jpg,0.064627588,,,,,0.000437437,0.118895282,0.118339749,,0.000519117,0.141095892,0.140170605,0.064627588
,,,,,image/232.jpg,0.073690961,,,,,0.000519117,0.141095892,0.140170605,,0.000573351,0.155836672,0.154593239,0.073690961
,,,,,image/233.jpg,0.06991479,,,,,0.000573351,0.155836672,0.154593239,,0.000462554,0.125722099,0.125065921,0.06991479
,,,,,image/234.jpg,0.055829104,,,,,0.000462554,0.125722099,0.125065921,,0.000362649,0.098567865,0.098250496,0.055829104
,,,,,image/235.jpg,0.05275935,,,,,0.000362649,0.098567865,0.098250496,,0.000416731,0.113267598,0.112786902,0.05275935
,,,,,image/236.jpg,0.030648174,,,,,0.000416731,0.113267598,0.112786902,,3.61E-05,0.009806107,0.009805792,0.030648174
,,,,,image/237.jpg,-0.005481043,,,,,3.61E-05,0.009806107,0.009805792,,-0.000116779,-0.031740615,-0.031729962,-0.005481043
,,,,,image/238.jpg,-0.011913472,,,,,-0.000116779,-0.031740615,-0.031729962,,-5.86E-05,-0.015925272,-0.015923926,-0.011913472
,,,,,image/239.jpg,0.011538212,,,,,-5.86E-05,-0.015925272,-0.015923926,,0.000228685,0.062156637,0.062076776,0.011538212
,,,,,image/240.jpg,0.049248889,,,,,0.000228685,0.062156637,0.062076776,,0.000499424,0.135743429,0.134918778,0.049248889
,,,,,image/241.jpg,0.066541826,,,,,0.000499424,0.135743429,0.134918778,,0.000485678,0.13200739,0.131248524,0.066541826
,,,,,image/242.jpg,0.074809763,,,,,0.000485678,0.13200739,0.131248524,,0.000623947,0.16958885,0.167990528,0.074809763
,,,,,image/243.jpg,0.068687887,,,,,0.000623947,0.16958885,0.167990528,,0.000394292,0.107168495,0.10676102,0.068687887
,,,,,image/244.jpg,0.037484334,,,,,0.000394292,0.107168495,0.10676102,,0.000158952,0.043203166,0.043176317,0.037484334
,,,,,image/245.jpg,0.025273441,,,,,0.000158952,0.043203166,0.043176317,,0.000213327,0.057982296,0.057917449,0.025273441
,,,,,image/246.jpg,0.036984968,,,,,0.000213327,0.057982296,0.057917449,,0.000332106,0.090266394,0.090022422,0.036984968
,,,,,image/247.jpg,0.038850925,,,,,0.000332106,0.090266394,0.090022422,,0.000240893,0.0654746,0.065381278,0.038850925
,,,,,image/248.jpg,0.029923509,,,,,0.000240893,0.0654746,0.065381278,,0.000200023,0.054366227,0.054312758,0.029923509
,,,,,image/249.jpg,0.026669358,,,,,0.000200023,0.054366227,0.054312758,,0.000192835,0.052412588,0.052364673,0.026669358
,,,,,image/250.jpg,0.01836366,,,,,0.000192835,0.052412588,0.052364673,,7.76E-05,0.021093094,0.021089967,0.01836366
,,,,,image/251.jpg,0.00768027,,,,,7.76E-05,0.021093094,0.021089967,,3.54E-05,0.009631409,0.009631111,0.00768027
,,,,,image/252.jpg,0.006754547,,,,,3.54E-05,0.009631409,0.009631111,,6.40E-05,0.017388829,0.017387076,0.006754547
,,,,,image/253.jpg,0.005544174,,,,,6.40E-05,0.017388829,0.017387076,,1.76E-05,0.004789658,0.004789621,0.005544174
,,,,,image/254.jpg,8.42E-05,,,,,1.76E-05,0.004789658,0.004789621,,-1.64E-05,-0.004452756,-0.004452727,8.42E-05
,,,,,image/255.jpg,-0.002489962,,,,,-1.64E-05,-0.004452756,-0.004452727,,-2.03E-05,-0.005507179,-0.005507123,-0.002489962
,,,,,image/256.jpg,0.002878464,,,,,-2.03E-05,-0.005507179,-0.005507123,,6.26E-05,0.017022625,0.017020981,0.002878464
,,,,,image/257.jpg,0.005127204,,,,,6.26E-05,0.017022625,0.017020981,,1.28E-05,0.003487851,0.003487837,0.005127204
,,,,,image/258.jpg,0.006516549,,,,,1.28E-05,0.003487851,0.003487837,,8.31E-05,0.022582196,0.022578359,0.006516549
,,,,,image/259.jpg,0.004182916,,,,,8.31E-05,0.022582196,0.022578359,,-2.15E-05,-0.00584676,-0.005846693,0.004182916
,,,,,image/260.jpg,-0.00397693,,,,,-2.15E-05,-0.00584676,-0.005846693,,-3.70E-05,-0.010061367,-0.010061027,-0.00397693
,,,,,image/261.jpg,0.002442662,,,,,-3.70E-05,-0.010061367,-0.010061027,,7.30E-05,0.019834275,0.019831674,0.002442662
,,,,,image/262.jpg,0.000159833,,,,,7.30E-05,0.019834275,0.019831674,,-7.06E-05,-0.019194697,-0.019192341,0.000159833
,,,,,image/263.jpg,-0.00481644,,,,,-7.06E-05,-0.019194697,-0.019192341,,-2.70E-07,-7.34E-05,-7.34E-05,-0.00481644
,,,,,image/264.jpg,0.008452371,,,,,-2.70E-07,-7.34E-05,-7.34E-05,,0.000124709,0.033895876,0.033882904,0.008452371
,,,,,image/265.jpg,0.020055006,,,,,0.000124709,0.033895876,0.033882904,,0.000170605,0.046370315,0.046337122,0.020055006
,,,,,image/266.jpg,0.012954591,,,,,0.000170605,0.046370315,0.046337122,,2.02E-05,0.005481297,0.005481242,0.012954591
,,,,,image/267.jpg,-0.00424034,,,,,2.02E-05,0.005481297,0.005481242,,-8.26E-05,-0.022446369,-0.022442601,-0.00424034
,,,,,image/268.jpg,-0.015054596,,,,,-8.26E-05,-0.022446369,-0.022442601,,-0.00013905,-0.037793761,-0.037775782,-0.015054596
,,,,,image/269.jpg,-0.028168548,,,,,-0.00013905,-0.037793761,-0.037775782,,-0.000276081,-0.075038779,-0.074898409,-0.028168548
,,,,,image/270.jpg,-0.010602432,,,,,-0.000276081,-0.075038779,-0.074898409,,0.000119574,0.032500118,0.032488683,-0.010602432
,,,,,image/271.jpg,0.018760858,,,,,0.000119574,0.032500118,0.032488683,,0.000156661,0.042580454,0.042554748,0.018760858
,,,,,image/272.jpg,0.005329841,,,,,0.000156661,0.042580454,0.042554748,,-7.81E-05,-0.021238575,-0.021235382,0.005329841
,,,,,image/273.jpg,-0.012490271,,,,,-7.81E-05,-0.021238575,-0.021235382,,-0.000105716,-0.028733606,-0.028725702,-0.012490271
,,,,,image/274.jpg,0.007018982,,,,,-0.000105716,-0.028733606,-0.028725702,,0.000209208,0.056862799,0.056801631,0.007018982
,,,,,image/275.jpg,0.030483386,,,,,0.000209208,0.056862799,0.056801631,,0.000239971,0.065224169,0.065131912,0.030483386
,,,,,image/276.jpg,0.026253968,,,,,0.000239971,0.065224169,0.065131912,,0.000146818,0.039905123,0.039883961,0.026253968
,,,,,image/277.jpg,0.019473365,,,,,0.000146818,0.039905123,0.039883961,,0.000139911,0.038027816,0.038009501,0.019473365
,,,,,image/278.jpg,0.015146076,,,,,0.000139911,0.038027816,0.038009501,,8.31E-05,0.022578641,0.022574805,0.015146076
,,,,,image/279.jpg,0.009134267,,,,,8.31E-05,0.022578641,0.022574805,,5.14E-05,0.013963171,0.013962264,0.009134267
,,,,,image/280.jpg,0.013585533,,,,,5.14E-05,0.013963171,0.013962264,,0.000148645,0.040401829,0.040379867,0.013585533
,,,,,image/281.jpg,0.023942337,,,,,0.000148645,0.040401829,0.040379867,,0.000203996,0.055446196,0.055389481,0.023942337
,,,,,image/282.jpg,0.023099366,,,,,0.000203996,0.055446196,0.055389481,,0.000136221,0.037024887,0.037007983,0.023099366
,,,,,image/283.jpg,0.035561212,,,,,0.000136221,0.037024887,0.037007983,,0.000388621,0.105627085,0.105236864,0.035561212
,,,,,image/284.jpg,0.034524314,,,,,0.000388621,0.105627085,0.105236864,,0.000120943,0.032872225,0.032860393,0.034524314
,,,,,image/285.jpg,0.007132197,,,,,0.000120943,0.032872225,0.032860393,,-1.59E-05,-0.004331633,-0.004331606,0.007132197
,,,,,image/286.jpg,0.002625545,,,,,-1.59E-05,-0.004331633,-0.004331606,,5.46E-05,0.014834874,0.014833786,0.002625545
,,,,,image/287.jpg,0.013740544,,,,,5.46E-05,0.014834874,0.014833786,,0.000147719,0.040149941,0.040128388,0.013740544
,,,,,image/288.jpg,0.02427083,,,,,0.000147719,0.040149941,0.040128388,,0.000209774,0.057016596,0.056954931,0.02427083
,,,,,image/289.jpg,0.032536321,,,,,0.000209774,0.057016596,0.056954931,,0.000269762,0.073321323,0.073190353,0.032536321
,,,,,image/290.jpg,0.026299841,,,,,0.000269762,0.073321323,0.073190353,,0.000117807,0.032019947,0.032009011,0.026299841
,,,,,image/291.jpg,0.008717106,,,,,0.000117807,0.032019947,0.032009011,,1.05E-05,0.00285942,0.002859412,0.008717106
,,,,,image/292.jpg,0.00886493,,,,,1.05E-05,0.00285942,0.002859412,,0.000119985,0.032611864,0.03260031,0.00886493
,,,,,image/293.jpg,0.028300612,,,,,0.000119985,0.032611864,0.03260031,,0.000297193,0.080777144,0.08060214,0.028300612
,,,,,image/294.jpg,0.01962736,,,,,0.000297193,0.080777144,0.08060214,,-7.70E-06,-0.002092702,-0.002092699,0.01962736
,,,,,image/295.jpg,0.006224684,,,,,-7.70E-06,-0.002092702,-0.002092699,,9.93E-05,0.026997992,0.026991435,0.006224684
,,,,,image/296.jpg,0.033269164,,,,,9.93E-05,0.026997992,0.026991435,,0.000391777,0.106484984,0.106085221,0.033269164
,,,,,image/297.jpg,0.039068718,,,,,0.000391777,0.106484984,0.106085221,,0.000184812,0.050231837,0.050189652,0.039068718
,,,,,image/298.jpg,0.017201131,,,,,0.000184812,0.050231837,0.050189652,,6.85E-05,0.018617024,0.018614874,0.017201131
,,,,,image/299.jpg,0.022067789,,,,,6.85E-05,0.018617024,0.018614874,,0.000256693,0.06976916,0.069656283,0.022067789
,,,,,image/300.jpg,0.026312944,,,,,0.000256693,0.06976916,0.069656283,,0.000131017,0.035610535,0.035595494,0.026312944
,,,,,image/301.jpg,0.013192996,,,,,0.000131017,0.035610535,0.035595494,,6.32E-05,0.017178179,0.017176489,0.013192996
,,,,,image/302.jpg,0.017930078,,,,,6.32E-05,0.017178179,0.017176489,,0.000200876,0.054597976,0.054543822,0.017930078
,,,,,image/303.jpg,0.033549288,,,,,0.000200876,0.054597976,0.054543822,,0.00029368,0.079822217,0.079653331,0.033549288
,,,,,image/304.jpg,0.031357304,,,,,0.00029368,0.079822217,0.079653331,,0.000168535,0.045807884,0.045775884,0.031357304
,,,,,image/305.jpg,0.01343209,,,,,0.000168535,0.045807884,0.045775884,,2.93E-05,0.007952644,0.007952476,0.01343209
,,,,,image/306.jpg,0.016839338,,,,,2.93E-05,0.007952644,0.007952476,,0.000218818,0.059474852,0.059404874,0.016839338
,,,,,image/307.jpg,0.03582919,,,,,0.000218818,0.059474852,0.059404874,,0.000309453,0.08410939,0.083911887,0.03582919
,,,,,image/308.jpg,0.03425897,,,,,0.000309453,0.08410939,0.083911887,,0.000195637,0.053174025,0.053123994,0.03425897
,,,,,image/309.jpg,0.020796103,,,,,0.000195637,0.053174025,0.053123994,,0.000110631,0.030069475,0.030060417,0.020796103
,,,,,image/310.jpg,0.012667471,,,,,0.000110631,0.030069475,0.030060417,,7.58E-05,0.020612385,0.020609467,0.012667471
,,,,,image/311.jpg,0.015191321,,,,,7.58E-05,0.020612385,0.020609467,,0.00014782,0.040177414,0.040155816,0.015191321
,,,,,image/312.jpg,0.023465272,,,,,0.00014782,0.040177414,0.040155816,,0.000197781,0.053756965,0.053705272,0.023465272
,,,,,image/313.jpg,0.034187613,,,,,0.000197781,0.053756965,0.053705272,,0.000306242,0.083236613,0.083045178,0.034187613
,,,,,image/314.jpg,0.037887963,,,,,0.000306242,0.083236613,0.083045178,,0.000252443,0.068614045,0.068506672,0.037887963
,,,,,image/315.jpg,0.029010168,,,,,0.000252443,0.068614045,0.068506672,,0.000175018,0.047569833,0.047534,0.029010168
,,,,,image/316.jpg,0.038198218,,,,,0.000175018,0.047569833,0.047534,,0.000388702,0.105649339,0.105258872,0.038198218
,,,,,image/317.jpg,0.063919499,,,,,0.000388702,0.105649339,0.105258872,,0.00055763,0.151563941,0.150419122,0.063919499
,,,,,image/318.jpg,0.059927301,,,,,0.00055763,0.151563941,0.150419122,,0.00032939,0.089528137,0.089290082,0.059927301
,,,,,image/319.jpg,0.020189874,,,,,0.00032939,0.089528137,0.089290082,,-3.14E-05,-0.008530793,-0.008530586,0.020189874
,,,,,image/320.jpg,0.027054384,,,,,-3.14E-05,-0.008530793,-0.008530586,,0.000431499,0.117281461,0.116748122,0.027054384
,,,,,image/321.jpg,0.064394218,,,,,0.000431499,0.117281461,0.116748122,,0.000521586,0.141767204,0.140828751,0.064394218
,,,,,image/322.jpg,0.062391882,,,,,0.000521586,0.141767204,0.140828751,,0.000401653,0.109169396,0.108738779,0.062391882
,,,,,image/323.jpg,0.055644201,,,,,0.000401653,0.109169396,0.108738779,,0.000420649,0.114332334,0.113838026,0.055644201
,,,,,image/324.jpg,0.050361465,,,,,0.000420649,0.114332334,0.113838026,,0.000323152,0.087832659,0.087607835,0.050361465
,,,,,image/325.jpg,0.037496616,,,,,0.000323152,0.087832659,0.087607835,,0.0002298,0.062459663,0.06237863,0.037496616
,,,,,image/326.jpg,0.030532872,,,,,0.0002298,0.062459663,0.06237863,,0.000220103,0.059824073,0.059752857,0.030532872
,,,,,image/327.jpg,0.016892797,,,,,0.000220103,0.059824073,0.059752857,,2.88E-05,0.007818489,0.007818329,0.016892797
,,,,,image/328.jpg,0.001865967,,,,,2.88E-05,0.007818489,0.007818329,,-1.30E-06,-0.000354463,-0.000354463,0.001865967
,,,,,image/329.jpg,-0.002497388,,,,,-1.30E-06,-0.000354463,-0.000354463,,-3.55E-05,-0.009635388,-0.009635089,-0.002497388
,,,,,image/330.jpg,-0.011701462,,,,,-3.55E-05,-0.009635388,-0.009635089,,-0.000136821,-0.037187889,-0.037170761,-0.011701462
,,,,,image/331.jpg,-0.016750402,,,,,-0.000136821,-0.037187889,-0.037170761,,-0.000109786,-0.0298397,-0.029830848,-0.016750402
,,,,,image/332.jpg,-0.013830426,,,,,-0.000109786,-0.0298397,-0.029830848,,-9.38E-05,-0.025496379,-0.025490856,-0.013830426
,,,,,image/333.jpg,-0.010928674,,,,,-9.38E-05,-0.025496379,-0.025490856,,-6.71E-05,-0.018225859,-0.018223841,-0.010928674
,,,,,image/334.jpg,0.005828774,,,,,-6.71E-05,-0.018225859,-0.018223841,,0.000152917,0.041562845,0.041538937,0.005828774
,,,,,image/335.jpg,0.023815898,,,,,0.000152917,0.041562845,0.041538937,,0.000197853,0.053776404,0.053724655,0.023815898
,,,,,image/336.jpg,0.000317812,,,,,0.000197853,0.053776404,0.053724655,,-0.000193163,-0.052501568,-0.052453409,0.000317812
,,,,,image/337.jpg,-0.016206477,,,,,-0.000193163,-0.052501568,-0.052453409,,-4.55E-05,-0.012373131,-0.0123725,-0.016206477
,,,,,image/338.jpg,0.004257926,,,,,-4.55E-05,-0.012373131,-0.0123725,,0.000108214,0.029412681,0.029404204,0.004257926
,,,,,image/339.jpg,0.013606251,,,,,0.000108214,0.029412681,0.029404204,,9.21E-05,0.025026022,0.0250208,0.013606251
,,,,,image/340.jpg,0.008241239,,,,,9.21E-05,0.025026022,0.0250208,,2.92E-05,0.007944324,0.007944157,0.008241239
,,,,,image/341.jpg,0.013984103,,,,,2.92E-05,0.007944324,0.007944157,,0.000176708,0.048029137,0.047992257,0.013984103
,,,,,image/342.jpg,0.01021557,,,,,0.000176708,0.048029137,0.047992257,,-2.62E-05,-0.007130097,-0.007129976,0.01021557
,,,,,image/343.jpg,-0.012118711,,,,,-2.62E-05,-0.007130097,-0.007129976,,-0.000152202,-0.041368442,-0.041344868,-0.012118711
,,,,,image/344.jpg,-0.004066363,,,,,-0.000152202,-0.041368442,-0.041344868,,9.23E-05,0.025084677,0.025079417,-0.004066363
,,,,,image/345.jpg,0.019475526,,,,,9.23E-05,0.025084677,0.025079417,,0.000194525,0.052871869,0.052822685,0.019475526
,,,,,image/346.jpg,0.029390215,,,,,0.000194525,0.052871869,0.052822685,,0.000238516,0.064828768,0.064738176,0.029390215
,,,,,image/347.jpg,0.018913217,,,,,0.000238516,0.064828768,0.064738176,,4.02E-05,0.010915125,0.010914691,0.018913217
,,,,,image/348.jpg,-0.005037073,,,,,4.02E-05,0.010915125,0.010914691,,-0.000114323,-0.031072977,-0.031062982,-0.005037073
,,,,,image/349.jpg,0.000488624,,,,,-0.000114323,-0.031072977,-0.031062982,,0.000121521,0.033029482,0.033017479,0.000488624
,,,,,image/350.jpg,0.017352468,,,,,0.000121521,0.033029482,0.033017479,,0.000133953,0.036408469,0.036392394,0.017352468
,,,,,image/351.jpg,0.01870931,,,,,0.000133953,0.036408469,0.036392394,,0.000141515,0.038463797,0.038444845,0.01870931
,,,,,image/352.jpg,0.014236569,,,,,0.000141515,0.038463797,0.038444845,,6.81E-05,0.018503542,0.01850143,0.014236569
,,,,,image/353.jpg,0.004746706,,,,,6.81E-05,0.018503542,0.01850143,,1.79E-06,0.000485392,0.000485392,0.004746706
,,,,,image/354.jpg,0.012918116,,,,,1.79E-06,0.000485392,0.000485392,,0.000188491,0.051231826,0.051187074,0.012918116
,,,,,image/355.jpg,0.022368792,,,,,0.000188491,0.051231826,0.051187074,,0.000140938,0.038306816,0.038288096,0.022368792
,,,,,image/356.jpg,0.020773333,,,,,0.000140938,0.038306816,0.038288096,,0.000164957,0.044835244,0.044805237,0.020773333
,,,,,image/357.jpg,0.019487135,,,,,0.000164957,0.044835244,0.044805237,,0.000121985,0.033155443,0.033143302,0.019487135
,,,,,image/358.jpg,0.010343622,,,,,0.000121985,0.033155443,0.033143302,,3.03E-05,0.008231373,0.008231188,0.010343622
,,,,,image/359.jpg,0.016672215,,,,,3.03E-05,0.008231373,0.008231188,,0.000215321,0.058524354,0.058457674,0.016672215
,,,,,image/360.jpg,0.047830329,,,,,0.000215321,0.058524354,0.058457674,,0.000491726,0.133651006,0.132863643,0.047830329
,,,,,image/361.jpg,0.038419643,,,,,0.000491726,0.133651006,0.132863643,,7.66E-05,0.020817936,0.020814929,0.038419643
,,,,,image/362.jpg,0.005572646,,,,,7.66E-05,0.020817936,0.020814929,,5.43E-06,0.001475655,0.001475654,0.005572646
,,,,,image/363.jpg,0.003186576,,,,,5.43E-06,0.001475655,0.001475654,,4.15E-05,0.011271129,0.011270651,0.003186576
,,,,,image/364.jpg,0.003709628,,,,,4.15E-05,0.011271129,0.011270651,,1.31E-05,0.003567876,0.003567861,0.003709628
,,,,,image/365.jpg,0.006993358,,,,,1.31E-05,0.003567876,0.003567861,,8.98E-05,0.024410416,0.024405569,0.006993358
,,,,,image/366.jpg,0.019376582,,,,,8.98E-05,0.024410416,0.024405569,,0.000195551,0.053150723,0.053100757,0.019376582
,,,,,image/367.jpg,0.02372283,,,,,0.000195551,0.053150723,0.053100757,,0.000153844,0.041814908,0.041790563,0.02372283
,,,,,image/368.jpg,0.029429577,,,,,0.000153844,0.041814908,0.041790563,,0.00027989,0.076073992,0.075927746,0.029429577
,,,,,image/369.jpg,0.031893668,,,,,0.00027989,0.076073992,0.075927746,,0.000190187,0.051692895,0.051646925,0.031893668
,,,,,image/370.jpg,0.027719623,,,,,0.000190187,0.051692895,0.051646925,,0.000218179,0.059300934,0.059231568,0.027719623
,,,,,image/371.jpg,0.034599481,,,,,0.000218179,0.059300934,0.059231568,,0.000291877,0.079332157,0.079166355,0.034599481
