index,timestamp,width,height,frame_id,filename,angle,torque,speed,lat,long,alt,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az
43:28.5,1.47943E+18,640,480,center_camera,center/1479426208529926117.jpg,-0.088836416,-0.943780068,25.59222527,37.52118683,-122.3317642,110.8943454,0.146827376,4,0,0.231597097,-0.464771298,-0.346971603,9.744858016
43:28.6,1.47943E+18,640,480,center_camera,center/1479426208579991847.jpg,-0.089011788,-0.674882337,25.58944125,37.52119827,-122.3317719,110.8733892,0.147055529,4,0,0.234212983,-0.441771132,-0.351771132,9.589074135
43:28.6,1.47943E+18,640,480,center_camera,center/1479426208630473290.jpg,-0.085645634,-0.566958411,25.58055496,37.52120972,-122.3317795,110.8521982,0.146386909,4,0,0.236060104,-0.430564262,-0.31176071,9.774785792
43:28.7,1.47943E+18,640,480,center_camera,center/1479426208679949168.jpg,-0.083775803,-0.462426646,25.57222176,37.52121959,-122.3317795,110.8330813,0.147048044,4,0,0.236895672,-0.441541025,-0.320573719,9.523622449
43:28.7,1.47943E+18,640,480,center_camera,center/1479426208730004566.jpg,-0.080462062,-0.375,25.57250345,37.52122879,-122.3317871,110.8144836,0.146819446,4,0,0.238783422,-0.43,-0.333593643,9.881872865
43:28.8,1.47943E+18,640,480,center_camera,center/1479426208779967446.jpg,-0.07679449,-0.3125,25.56388855,37.52124023,-122.3317947,110.7956858,0.146591425,4,0,0.23860532,-0.508954174,-0.316840971,9.941590291
43:28.8,1.47943E+18,640,480,center_camera,center/1479426208829966121.jpg,-0.071754579,-0.132021628,25.56142345,37.52125168,-122.3317992,110.7766466,0.147050827,4,0,0.238117039,-0.332468642,-0.27,9.62920469
43:28.9,1.47943E+18,640,480,center_camera,center/1479426208880022251.jpg,-0.063904386,-0.149092844,25.55833244,37.52126312,-122.3318024,110.7523241,0.146842324,4,0,0.23738858,-0.4669611,-0.3008833,9.679611001
43:28.9,1.47943E+18,640,480,center_camera,center/1479426208929996088.jpg,-0.057803105,-0.1875,25.553108,37.52127457,-122.33181,110.7304247,0.14685316,4,0,0.237906328,-0.482589122,-0.358527194,10.08040334
43:29.0,1.47943E+18,640,480,center_camera,center/1479426208980005024.jpg,-0.053449508,-0.085980522,25.55277824,37.52128601,-122.3318176,110.7074372,0.146785748,4,0,0.237150575,-0.393335594,-0.296661016,9.843355938
43:29.0,1.47943E+18,640,480,center_camera,center/1479426209030040117.jpg,-0.052359879,-0.17957148,25.55798015,37.521296,-122.3318176,110.6880813,0.14686387,4,0,0.238411592,-0.264346798,-0.178479803,9.881733989
43:29.1,1.47943E+18,640,480,center_camera,center/1479426209079959278.jpg,-0.052359879,-0.16463689,25.55453945,37.52130508,-122.3318253,110.6671932,0.147020107,4,0,0.238365605,-0.232842145,-0.236421073,9.71
43:29.1,1.47943E+18,640,480,center_camera,center/1479426209130030924.jpg,-0.052359879,-0.1875,25.55277824,37.52131653,-122.3318329,110.6470633,0.14670971,4,0,0.237497534,-0.112613577,-0.272613577,9.973067883
43:29.2,1.47943E+18,640,480,center_camera,center/1479426209180058189.jpg,-0.052359879,-0.125,25.54722214,37.52132797,-122.3318329,110.6303291,0.147038346,4,0,0.238248743,-0.249923016,-0.326769311,9.583577114
43:29.2,1.47943E+18,640,480,center_camera,center/1479426209230046238.jpg,-0.052359879,-0.303554522,25.54246126,37.52133942,-122.3318405,110.6094658,0.146955948,4,0,0.239195757,-0.194950188,-0.243737547,10.13737547
43:29.3,1.47943E+18,640,480,center_camera,center/1479426209279997868.jpg,-0.052359879,-0.415573372,25.54819642,37.52135086,-122.3318451,110.5876698,0.147119018,4,0,0.243543247,-0.263616651,-0.249150047,9.882333022
43:29.3,1.47943E+18,640,480,center_camera,center/1479426209330058737.jpg,-0.052359879,-0.144025566,25.54486773,37.52136084,-122.3318481,110.5678431,0.146739849,4,0,0.243851514,-0.096897846,-0.206157451,10.1
43:29.4,1.47943E+18,640,480,center_camera,center/1479426209380072108.jpg,-0.050614547,0.042411828,25.54350214,37.52136993,-122.3318558,110.5422954,0.146868703,4,0,0.239514921,-0.211256907,-0.316251381,9.91
43:29.4,1.47943E+18,640,480,center_camera,center/1479426209430132745.jpg,-0.047393238,0.1875,25.53846036,37.52138138,-122.3318558,110.5239642,0.147001574,4,0,0.213710582,-0.078842033,-0.166231593,9.81
43:29.5,1.47943E+18,640,480,center_camera,center/1479426209480143676.jpg,-0.043037939,0.1875,25.54071883,37.52139282,-122.3318634,110.5054215,0.147055746,4,0,0.193683726,-0.167987033,-0.255974065,10.02412319
43:29.5,1.47943E+18,640,480,center_camera,center/1479426209530098540.jpg,-0.041887902,0.136080539,25.5462371,37.52140427,-122.331871,110.4841591,0.146917918,4,0,0.186289393,0.030565757,-0.255321092,9.651131514
43:29.6,1.47943E+18,640,480,center_camera,center/1479426209580099690.jpg,-0.041887902,-0.123805697,25.5352032,37.52141571,-122.331871,110.4654241,0.147273913,4,0,0.17586402,-0.224169168,-0.208338335,9.793383352
43:29.6,1.47943E+18,640,480,center_camera,center/1479426209630112113.jpg,-0.041887902,-0.364139355,25.5310383,37.52142715,-122.3318787,110.4482367,0.146138504,4,0,0.175395857,-0.031709426,-0.272435861,9.885641389
43:29.7,1.47943E+18,640,480,center_camera,center/1479426209680064707.jpg,-0.045378562,-0.5,25.52677801,37.52143716,-122.3318863,110.4355005,0.146641879,4,0,0.175723449,-0.083171711,-0.22,9.925137952
43:29.7,1.47943E+18,640,480,center_camera,center/1479426209730133987.jpg,-0.046811011,-0.5,25.5254978,37.52144869,-122.3318863,110.4159896,0.14676418,4,0,0.175666592,0,-0.299341435,9.71
43:29.8,1.47943E+18,640,480,center_camera,center/1479426209780074276.jpg,-0.049414298,-0.6875,25.52968842,37.52145767,-122.3318939,110.397929,0.146669624,4,0,0.174836688,-0.146416654,-0.31,9.955277821
43:29.8,1.47943E+18,640,480,center_camera,center/1479426209830192121.jpg,-0.05694221,-0.789092742,25.51666641,37.52146912,-122.3319016,110.3773199,0.146877926,4,0,0.175425086,-0.065257369,-0.294742631,10.06246371
43:29.9,1.47943E+18,640,480,center_camera,center/1479426209880163228.jpg,-0.067389889,-0.875,25.51303955,37.52148056,-122.3319016,110.356719,0.146785868,4,0,0.175252331,-0.189460022,-0.35,9.762699889
43:29.9,1.47943E+18,640,480,center_camera,center/1479426209930171389.jpg,-0.077853369,-0.9375,25.50778708,37.521492,-122.3319092,110.3472259,0.146901488,4,0,0.174760456,-0.18973669,-0.25026331,10.05118201
43:30.0,1.47943E+18,640,480,center_camera,center/1479426209980262106.jpg,-0.084306805,-1.019015094,25.5074883,37.52150345,-122.3319092,110.3326776,0.146723217,4,0,0.175750273,-0.319942753,-0.335014312,10.05570128
43:30.0,1.47943E+18,640,480,center_camera,center/1479426210030172153.jpg,-0.089011788,-1.0625,25.50833321,37.52151489,-122.3319168,110.313028,0.146911446,4,0,0.17564386,-0.181889824,-0.383803779,10.5428468
43:30.1,1.47943E+18,640,480,center_camera,center/1479426210080257045.jpg,-0.093495531,-1.125,25.48888969,37.5215252,-122.3319244,110.2972274,0.146737033,4,0,0.1760589,-0.403288256,-0.52,10.02814591
43:30.1,1.47943E+18,640,480,center_camera,center/1479426210130753352.jpg,-0.097416614,-1.125,25.47828991,37.52153397,-122.3319244,110.2876547,0.147112957,4,0,0.175768031,-0.43,-0.434759939,9.805198771
43:30.2,1.47943E+18,640,480,center_camera,center/1479426210180234791.jpg,-0.101716844,-1.1875,25.47222137,37.52154541,-122.3319321,110.2687565,0.146943355,4,0,0.175083318,-0.577035539,-0.387035539,10.04503226
43:30.2,1.47943E+18,640,480,center_camera,center/1479426210230150661.jpg,-0.106068043,-1.201718058,25.46174283,37.52155685,-122.3319397,110.252718,0.146765268,4,0,0.175375053,-0.641492964,-0.37,9.652985928
43:30.3,1.47943E+18,640,480,center_camera,center/1479426210280301766.jpg,-0.113934164,-1.267466786,25.45678121,37.5215683,-122.3319397,110.2367287,0.146823018,4,0,0.175772634,-0.637901501,-0.444475375,10.15524625
43:30.3,1.47943E+18,640,480,center_camera,center/1479426210330244571.jpg,-0.121347656,-1.25,25.43888855,37.52157974,-122.3319473,110.2222426,0.146624235,4,0,0.174747296,-0.773321019,-0.387490764,9.71
43:30.4,1.47943E+18,640,480,center_camera,center/1479426210380241015.jpg,-0.126136749,-1.295560606,25.42424656,37.52159119,-122.3319473,110.208725,0.146795661,4,0,0.174700309,-0.768282746,-0.41,10.02131391
43:30.4,1.47943E+18,640,480,center_camera,center/1479426210430258709.jpg,-0.127409041,-1.106700393,25.42499924,37.52160263,-122.331955,110.1939599,0.146717563,4,0,0.172823137,-0.73,-0.403821252,9.748212521
43:30.5,1.47943E+18,640,480,center_camera,center/1479426210480266571.jpg,-0.124747801,-0.703899305,25.40555573,37.52161286,-122.3319626,110.1779148,0.146882591,4,0,0.172542212,-0.798916867,-0.413783373,9.71
43:30.5,1.47943E+18,640,480,center_camera,center/1479426210530331040.jpg,-0.114706024,-0.702535652,25.39367114,37.5216217,-122.3319626,110.1627714,0.146858145,4,0,0.171778118,-0.767642812,-0.470892971,9.950965175
43:30.6,1.47943E+18,640,480,center_camera,center/1479426210580283651.jpg,-0.106018991,-0.6875,25.38055611,37.52163315,-122.3319702,110.1483124,0.146550967,4,0,0.170197212,-0.81544314,-0.380917645,9.937215698
43:30.6,1.47943E+18,640,480,center_camera,center/1479426210630363419.jpg,-0.101229094,-0.640376146,25.3680337,37.52164459,-122.3319702,110.1315082,0.146854505,4,0,0.168567241,-0.746818851,-0.406590574,10.01
43:30.7,1.47943E+18,640,480,center_camera,center/1479426210680362236.jpg,-0.101229094,-0.890659587,25.3631934,37.52165604,-122.3319778,110.1189872,0.146910851,4,0,0.163399156,-0.712955322,-0.433522339,9.88044678
43:30.7,1.47943E+18,640,480,center_camera,center/1479426210730362759.jpg,-0.101229094,-0.921242318,25.34866665,37.52166748,-122.3319855,110.1047402,0.147122167,4,0,0.158198238,-0.770496633,-0.416583894,9.944161055
43:30.8,1.47943E+18,640,480,center_camera,center/1479426210780268569.jpg,-0.101229094,-0.908339473,25.33824031,37.52167892,-122.3319855,110.0868864,0.146700202,4,0,0.152605218,-0.603129305,-0.430612086,9.735172182
43:30.8,1.47943E+18,640,480,center_camera,center/1479426210830379316.jpg,-0.101229094,-0.641276975,25.33333397,37.52169037,-122.3319931,110.0671752,0.146923817,4,0,0.150441523,-0.633788804,-0.376757761,9.877577609
43:30.9,1.47943E+18,640,480,center_camera,center/1479426210880338197.jpg,-0.099077672,-0.6875,25.32092943,37.52170067,-122.3319931,110.04528,0.147155581,4,0,0.1509302,-0.513011678,-0.503976645,10.14277813
43:30.9,1.47943E+18,640,480,center_camera,center/1479426210930351195.jpg,-0.097738437,-0.6875,25.31186128,37.52171206,-122.3320007,110.0232569,0.147052234,4,0,0.150194556,-0.547113312,-0.495773377,9.838866885
43:31.0,1.47943E+18,640,480,center_camera,center/1479426210980355493.jpg,-0.097738437,-0.63903403,25.29659856,37.52172089,-122.3320007,110.0073348,0.146740459,4,0,0.150702037,-0.523756381,-0.415502552,9.944812533
43:31.0,1.47943E+18,640,480,center_camera,center/1479426211030367661.jpg,-0.096479701,-0.642424789,25.28365324,37.52173233,-122.3320084,109.9911864,0.146945276,4,0,0.149950415,-0.626146436,-0.484458574,9.954585744
43:31.1,1.47943E+18,640,480,center_camera,center/1479426211080399475.jpg,-0.095993109,-0.63876614,25.26822015,37.52174377,-122.3320084,109.9662997,0.146835205,4,0,0.149993009,-0.605442682,-0.452721341,9.928359775
43:31.1,1.47943E+18,640,480,center_camera,center/1479426211130325178.jpg,-0.093005116,-0.625,25.24962291,37.52175522,-122.332016,109.9464738,0.146890179,4,0,0.150140666,-0.562627994,-0.482627994,9.738737277
43:31.2,1.47943E+18,640,480,center_camera,center/1479426211180383490.jpg,-0.090392702,-0.625,25.23437073,37.52176666,-122.3320236,109.9353081,0.146774814,4,0,0.1499951,-0.494783954,-0.47,9.91
43:31.2,1.47943E+18,640,480,center_camera,center/1479426211230464309.jpg,-0.087773261,-0.5625,25.22025068,37.52177811,-122.3320236,109.9191521,0.146851821,4,0,0.150033862,-0.532765876,-0.507588625,10.01
43:31.3,1.47943E+18,640,480,center_camera,center/1479426211280470024.jpg,-0.081673548,-0.424718468,25.20385078,37.52178955,-122.3320313,109.9017409,0.147084297,4,0,0.149950415,-0.517834161,-0.474331678,9.63165839
43:31.3,1.47943E+18,640,480,center_camera,center/1479426211330444371.jpg,-0.077318035,-0.418751917,25.19055521,37.52179991,-122.3320313,109.8810838,0.146625324,4,0,0.150063139,-0.415744334,-0.502127833,9.788721668
43:31.4,1.47943E+18,640,480,center_camera,center/1479426211380441744.jpg,-0.071558498,-0.4375,25.17168477,37.52180862,-122.3320389,109.8581875,0.146708502,4,0,0.149950415,-0.47,-0.53,10.1
43:31.4,1.47943E+18,640,480,center_camera,center/1479426211430426258.jpg,-0.070353011,-0.375,25.16454832,37.52182007,-122.3320389,109.8418405,0.146990443,4,0,0.150461813,-0.391878279,-0.515634837,9.883252886
43:31.5,1.47943E+18,640,480,center_camera,center/1479426211480493454.jpg,-0.06981317,-0.511906053,25.15277863,37.52183151,-122.3320465,109.821641,0.146495252,4,0,0.149950415,-0.398217421,-0.436434843,10.1
43:31.5,1.47943E+18,640,480,center_camera,center/1479426211530457453.jpg,-0.06981317,-0.5,25.14241041,37.52184296,-122.3320465,109.8019076,0.146665527,4,0,0.150021631,-0.291637431,-0.531637431,10.16822224
43:31.6,1.47943E+18,640,480,center_camera,center/1479426211580396960.jpg,-0.06981317,-0.375,25.13234911,37.5218544,-122.3320541,109.7839226,0.147105982,4,0,0.149950415,-0.297338743,-0.505870994,10.01
43:31.6,1.47943E+18,640,480,center_camera,center/1479426211630424927.jpg,-0.06981317,-0.375,25.11104907,37.52186584,-122.3320541,109.7649007,0.146880291,4,0,0.150019379,-0.236613475,-0.488871158,10.18871158
43:31.7,1.47943E+18,640,480,center_camera,center/1479426211680476671.jpg,-0.06981317,-0.5,25.09807822,37.52187729,-122.3320618,109.7491907,0.146316984,4,0,0.149950415,-0.415404217,-0.577297891,9.996489457
43:31.7,1.47943E+18,640,480,center_camera,center/1479426211730532793.jpg,-0.06981317,-0.54193651,25.07869157,37.52188873,-122.3320618,109.7338332,0.14707055,4,0,0.149950415,-0.204763929,-0.47,9.896909822
43:31.8,1.47943E+18,640,480,center_camera,center/1479426211780484565.jpg,-0.06981317,-0.625,25.05973608,37.52189912,-122.3320694,109.7185526,0.146183691,4,0,0.149950415,-0.346736166,-0.537824111,9.742638336
43:31.8,1.47943E+18,640,480,center_camera,center/1479426211830509689.jpg,-0.06981317,-0.728856922,25.04910171,37.52190781,-122.3320694,109.7011449,0.146438706,4,0,0.150016553,-0.272862806,-0.51,9.800457312
43:31.9,1.47943E+18,640,480,center_camera,center/1479426211880511017.jpg,-0.071558498,-0.759863259,25.0324563,37.52191925,-122.332077,109.682363,0.146905074,4,0,0.149950415,-0.310927076,-0.5,9.719270764
43:31.9,1.47943E+18,640,480,center_camera,center/1479426211930523569.jpg,-0.073303826,-0.8125,25.02051415,37.52193069,-122.332077,109.6681304,0.146965245,4,0,0.149950415,-0.384183836,-0.57,10.01
43:32.0,1.47943E+18,640,480,center_camera,center/1479426211980534003.jpg,-0.073563855,-0.8125,25.00555611,37.52194214,-122.3320847,109.6495284,0.146778199,4,0,0.149950415,-0.396193274,-0.500634454,10.08794537
43:32.0,1.47943E+18,640,480,center_camera,center/1479426212030594284.jpg,-0.075049154,-0.790547227,24.98723602,37.52195358,-122.3320847,109.6362802,0.146888697,4,0,0.150013598,-0.379473347,-0.559824449,10.09666453
43:32.1,1.47943E+18,640,480,center_camera,center/1479426212080657517.jpg,-0.075049154,-0.75,24.97655557,37.52196503,-122.3320923,109.6259582,0.146806253,4,0,0.150010577,-0.3,-0.521137495,9.804312526
43:32.1,1.47943E+18,640,480,center_camera,center/1479426212130609869.jpg,-0.075049154,-0.647441974,24.95299298,37.52197647,-122.3320923,109.6119607,0.146673224,4,0,0.150011701,-0.320141855,-0.50009457,9.910472851
43:32.2,1.47943E+18,640,480,center_camera,center/1479426212180569517.jpg,-0.075049154,-0.625,24.93940187,37.52198694,-122.3320999,109.6013065,0.146572635,4,0,0.149950415,-0.33,-0.579829296,9.715121112
43:32.2,1.47943E+18,640,480,center_camera,center/1479426212230515985.jpg,-0.075049154,-0.625,24.91666603,37.52199554,-122.3320999,109.5920793,0.146622535,4,0,0.150136113,-0.389334621,-0.530095054,9.810950542
43:32.3,1.47943E+18,640,480,center_camera,center/1479426212280585037.jpg,-0.074826846,-0.617039148,24.90136322,37.52200699,-122.3321075,109.5802848,0.146711613,4,0,0.15013046,-0.369885914,-0.559885914,9.710380286
43:32.3,1.47943E+18,640,480,center_camera,center/1479426212330647254.jpg,-0.075049154,-0.765787917,24.88888931,37.52201843,-122.3321075,109.5680484,0.146874583,4,0,0.150136382,-0.290129377,-0.539913749,10.09961187
43:32.4,1.47943E+18,640,480,center_camera,center/1479426212380537241.jpg,-0.075049154,-0.639526586,24.87435431,37.52202988,-122.3321152,109.5541269,0.146857627,4,0,0.149950415,-0.3211741,-0.570293525,9.721447479
43:32.4,1.47943E+18,640,480,center_camera,center/1479426212430600292.jpg,-0.075049154,-0.78841042,24.86154548,37.52204132,-122.3321152,109.5440344,0.146726027,4,0,0.149950415,-0.358548886,-0.568065181,10.09080961
43:32.5,1.47943E+18,640,480,center_camera,center/1479426212480641071.jpg,-0.075049154,-0.8125,24.84722137,37.52205276,-122.3321228,109.5310174,0.146983519,4,0,0.150127258,-0.41125652,-0.56041884,10.3041884
43:32.5,1.47943E+18,640,480,center_camera,center/1479426212530617393.jpg,-0.075049154,-0.75,24.82938768,37.52206421,-122.3321228,109.5184592,0.146675609,4,0,0.149950415,-0.446581043,-0.572051374,9.803162087
43:32.6,1.47943E+18,640,480,center_camera,center/1479426212580575446.jpg,-0.07679449,-0.831339415,24.81027416,37.52207466,-122.3321228,109.509969,0.146769747,4,0,0.15012429,-0.398177885,-0.553504808,9.843879808
43:32.6,1.47943E+18,640,480,center_camera,center/1479426212630645403.jpg,-0.079587761,-0.9375,24.78944156,37.52208328,-122.3321304,109.5028005,0.147316686,4,0,0.150142688,-0.331829243,-0.57,9.646584863
43:32.7,1.47943E+18,640,480,center_camera,center/1479426212680656037.jpg,-0.083942579,-1.005972206,24.77698216,37.52209473,-122.3321304,109.4932946,0.146840654,4,0,0.149950415,-0.380539819,-0.546452432,9.786349546
43:32.7,1.47943E+18,640,480,center_camera,center/1479426212730655504.jpg,-0.088300207,-1.0625,24.75782059,37.52210617,-122.3321381,109.4857235,0.146963335,4,0,0.149950415,-0.437579961,-0.54121002,10.06490943
43:32.8,1.47943E+18,640,480,center_camera,center/1479426212780675090.jpg,-0.094402814,-1.056948266,24.73814947,37.52211761,-122.3321381,109.4748539,0.146759323,4,0,0.149950415,-0.47,-0.571198782,10.12397564
43:32.8,1.47943E+18,640,480,center_camera,center/1479426212830681083.jpg,-0.098759903,-0.963421431,24.72174863,37.52212906,-122.3321457,109.4632977,0.146889846,4,0,0.149950415,-0.398564607,-0.547145131,9.767097383
43:32.9,1.47943E+18,640,480,center_camera,center/1479426212880690421.jpg,-0.099483766,-0.9375,24.69931644,37.5221405,-122.3321457,109.4565109,0.146883339,4,0,0.149950415,-0.499387944,-0.545306028,9.955375061
43:32.9,1.47943E+18,640,480,center_camera,center/1479426212930700348.jpg,-0.099483766,-0.8125,24.68247592,37.52215109,-122.3321533,109.4464646,0.147013674,4,0,0.157292064,-0.404030968,-0.557015484,9.729380643
43:33.0,1.47943E+18,640,480,center_camera,center/1479426212980697952.jpg,-0.099483766,-0.692099249,24.66368457,37.52216255,-122.3321533,109.4374802,0.146971264,4,0,0.166455243,-0.564515724,-0.517742138,10.06678615
